transaction_id,status,bank,region,hour,payment_mode,timestamp,day,month,peak_hour,failure_reason,failed_payment_mode
1029,Success,HDFC,Chennai,2,Wallet,2025-04-18,Saturday,May,18,,
1030,Failure,PNB,Pune,21,Net Banking,2025-06-05,Friday,June,21,Bank Server Down,Net Banking
1031,Success,HDFC,Delhi,1,Wallet,2025-04-13,Friday,March,9,,
1032,Failure,ICICI,Mumbai,10,Wallet,2025-06-03,Saturday,May,21,Network Issue,Wallet
1033,Success,AXIS,Kolkata,0,Wallet,2025-06-08,Tuesday,January,18,,
1034,Success,PNB,Bengaluru,4,Card,2025-02-18,Tuesday,February,9,,
1035,Success,BOB,Kolkata,13,Net Banking,2025-06-21,Friday,June,12,,
1036,Failure,ICICI,Kolkata,20,Wallet,2025-04-23,Wednesday,January,21,Insufficient Balance,Wallet
1037,Failure,BOB,Kolkata,18,Net Banking,2025-01-19,Monday,January,18,Wrong PIN,Net Banking
1038,Failure,AXIS,Delhi,10,Wallet,2025-02-15,Sunday,February,21,Insufficient Balance,Wallet
1039,Failure,Kotak,Bengaluru,21,Card,2025-02-06,Tuesday,April,21,Daily Limit Exceeded,Card
1040,Failure,ICICI,Kolkata,23,Card,2025-05-06,Wednesday,March,9,Wrong PIN,Card
1041,Success,BOB,Mumbai,12,Net Banking,2025-03-05,Thursday,February,12,,
1042,Success,BOB,Kolkata,17,Wallet,2025-05-01,Sunday,January,12,,
1043,Success,ICICI,Mumbai,6,Net Banking,2025-03-07,Saturday,February,21,,
1044,Success,BOB,Mumbai,14,Net Banking,2025-05-26,Sunday,May,18,,
1045,Success,Kotak,Pune,23,Card,2025-05-23,Monday,January,12,,
1046,Success,BOB,Chennai,2,Card,2025-02-17,Saturday,March,12,,
1047,Failure,HDFC,Bengaluru,5,Card,2025-06-06,Friday,May,9,Insufficient Balance,Card
1048,Success,AXIS,Kolkata,18,UPI,2025-06-02,Saturday,May,18,,
1049,Success,Kotak,Kolkata,18,Card,2025-05-09,Saturday,March,18,,
1050,Success,Kotak,Mumbai,9,Wallet,2025-02-25,Friday,May,9,,
1051,Success,AXIS,Delhi,2,Wallet,2025-05-25,Monday,May,18,,
1052,Success,BOB,Bengaluru,4,Net Banking,2025-06-04,Friday,June,12,,
1053,Success,Kotak,Chennai,15,UPI,2025-01-19,Friday,May,12,,
1054,Success,ICICI,Hyderabad,15,Card,2025-01-20,Thursday,April,12,,
1055,Failure,ICICI,Kolkata,23,UPI,2025-01-12,Tuesday,May,12,Bank Server Down,UPI
1056,Success,HDFC,Chennai,12,Wallet,2025-03-13,Sunday,February,12,,
1057,Success,BOB,Chennai,3,UPI,2025-03-27,Wednesday,April,9,,
1058,Success,AXIS,Kolkata,8,Net Banking,2025-01-07,Monday,June,18,,
1059,Success,Kotak,Bengaluru,6,Card,2025-01-18,Thursday,March,9,,
1060,Success,Kotak,Hyderabad,21,Net Banking,2025-06-22,Sunday,June,21,,
1061,Success,SBI,Hyderabad,11,Card,2025-03-04,Thursday,March,18,,
1062,Failure,Kotak,Mumbai,9,UPI,2025-01-19,Tuesday,March,9,Network Issue,UPI
1063,Success,ICICI,Pune,6,UPI,2025-06-12,Friday,April,18,,
1064,Success,BOB,Kolkata,4,UPI,2025-05-26,Friday,January,18,,
1065,Failure,SBI,Delhi,22,UPI,2025-04-22,Monday,January,21,Bank Server Down,UPI
1066,Success,HDFC,Mumbai,12,UPI,2025-04-04,Wednesday,January,12,,
1067,Success,ICICI,Delhi,8,Wallet,2025-06-06,Tuesday,March,9,,
1068,Failure,ICICI,Pune,3,Wallet,2025-01-28,Sunday,June,21,Bank Server Down,Wallet
1069,Failure,SBI,Bengaluru,2,UPI,2025-03-22,Saturday,April,18,Network Issue,UPI
1070,Success,AXIS,Kolkata,19,Net Banking,2025-01-07,Monday,April,9,,
1071,Failure,Kotak,Kolkata,12,UPI,2025-04-04,Monday,May,12,Insufficient Balance,UPI
1072,Success,AXIS,Bengaluru,11,Card,2025-06-18,Saturday,January,9,,
1073,Success,BOB,Delhi,22,Wallet,2025-04-01,Tuesday,June,9,,
1074,Success,PNB,Bengaluru,23,Card,2025-03-23,Thursday,April,18,,
1075,Success,AXIS,Hyderabad,2,Wallet,2025-03-01,Tuesday,June,9,,
1076,Failure,AXIS,Mumbai,2,Wallet,2025-05-25,Sunday,May,21,Invalid UPI ID,Wallet
1077,Success,HDFC,Bengaluru,13,Card,2025-01-09,Monday,February,21,,
1078,Success,HDFC,Pune,11,Card,2025-03-23,Sunday,April,9,,
1079,Success,AXIS,Pune,13,Wallet,2025-06-17,Saturday,February,12,,
1080,Success,SBI,Mumbai,12,UPI,2025-05-18,Monday,May,12,,
1081,Success,AXIS,Bengaluru,9,Card,2025-01-05,Wednesday,April,9,,
1082,Success,SBI,Pune,15,Net Banking,2025-01-20,Saturday,February,21,,
1083,Success,BOB,Chennai,14,Card,2025-01-17,Wednesday,May,9,,
1084,Success,PNB,Delhi,23,UPI,2025-01-24,Wednesday,June,21,,
1085,Success,BOB,Kolkata,10,UPI,2025-02-18,Wednesday,June,12,,
1086,Success,BOB,Chennai,3,UPI,2025-04-13,Wednesday,February,21,,
1087,Success,SBI,Hyderabad,2,Net Banking,2025-06-06,Friday,June,21,,
1088,Failure,AXIS,Delhi,9,UPI,2025-02-19,Monday,April,9,Network Issue,UPI
1089,Success,Kotak,Hyderabad,3,Card,2025-02-23,Sunday,June,18,,
1090,Success,ICICI,Hyderabad,4,Card,2025-02-26,Wednesday,January,18,,
1091,Success,PNB,Pune,15,UPI,2025-04-03,Wednesday,February,18,,
1092,Success,HDFC,Hyderabad,8,Wallet,2025-04-22,Friday,May,9,,
1093,Success,BOB,Delhi,13,Wallet,2025-04-26,Sunday,February,9,,
1094,Success,AXIS,Hyderabad,5,Card,2025-04-13,Thursday,January,18,,
1095,Success,ICICI,Mumbai,16,Wallet,2025-03-16,Sunday,April,12,,
1096,Success,HDFC,Kolkata,19,Card,2025-06-06,Saturday,January,18,,
1097,Success,PNB,Bengaluru,7,Net Banking,2025-06-20,Wednesday,January,9,,
1098,Success,AXIS,Mumbai,16,Net Banking,2025-04-22,Wednesday,June,9,,
1099,Failure,SBI,Bengaluru,21,Wallet,2025-02-08,Monday,April,21,Wrong PIN,Wallet
1100,Success,SBI,Kolkata,1,Wallet,2025-04-03,Thursday,June,12,,
1101,Success,SBI,Kolkata,11,UPI,2025-01-05,Friday,June,21,,
1102,Success,ICICI,Pune,1,Wallet,2025-06-17,Tuesday,January,12,,
1103,Success,HDFC,Mumbai,9,Card,2025-01-14,Friday,June,9,,
1104,Success,PNB,Delhi,14,UPI,2025-06-26,Sunday,March,18,,
1105,Success,Kotak,Hyderabad,2,Card,2025-04-03,Tuesday,February,12,,
1106,Success,BOB,Chennai,10,Card,2025-05-15,Tuesday,January,9,,
1107,Failure,SBI,Delhi,12,Net Banking,2025-03-08,Sunday,June,12,Network Issue,Net Banking
1108,Failure,ICICI,Pune,17,UPI,2025-06-18,Tuesday,January,9,Invalid UPI ID,UPI
1109,Success,AXIS,Kolkata,11,Card,2025-06-05,Sunday,March,12,,
1110,Success,Kotak,Mumbai,19,Wallet,2025-05-14,Friday,May,12,,
1111,Success,PNB,Delhi,2,Net Banking,2025-04-11,Friday,March,21,,
1112,Success,HDFC,Bengaluru,5,Card,2025-04-22,Friday,February,18,,
1113,Success,PNB,Bengaluru,4,Wallet,2025-04-22,Friday,May,21,,
1114,Success,SBI,Delhi,10,Net Banking,2025-06-10,Thursday,March,21,,
1115,Success,HDFC,Bengaluru,4,UPI,2025-05-02,Friday,January,12,,
1116,Success,PNB,Delhi,21,Net Banking,2025-01-13,Thursday,June,21,,
1117,Success,SBI,Pune,16,UPI,2025-03-21,Sunday,April,21,,
1118,Success,AXIS,Pune,19,UPI,2025-02-05,Saturday,February,18,,
1119,Success,Kotak,Chennai,0,Net Banking,2025-05-06,Saturday,May,12,,
1120,Success,HDFC,Pune,5,UPI,2025-02-07,Sunday,February,12,,
1121,Success,Kotak,Kolkata,20,UPI,2025-06-06,Wednesday,April,18,,
1122,Success,SBI,Hyderabad,7,UPI,2025-04-16,Monday,June,9,,
1123,Success,SBI,Delhi,15,UPI,2025-02-16,Wednesday,May,21,,
1124,Success,BOB,Chennai,9,Net Banking,2025-04-28,Sunday,May,9,,
1125,Success,PNB,Pune,10,Net Banking,2025-06-23,Thursday,May,9,,
1126,Success,BOB,Bengaluru,17,UPI,2025-04-24,Monday,January,12,,
1127,Success,HDFC,Pune,17,UPI,2025-04-17,Monday,January,18,,
1128,Success,HDFC,Kolkata,22,Wallet,2025-02-03,Thursday,February,21,,
1129,Success,AXIS,Hyderabad,5,Card,2025-05-04,Wednesday,May,21,,
1130,Success,Kotak,Kolkata,19,UPI,2025-06-22,Wednesday,April,18,,
1131,Failure,BOB,Delhi,10,Wallet,2025-06-10,Sunday,June,21,Network Issue,Wallet
1132,Success,AXIS,Delhi,21,Card,2025-05-28,Tuesday,March,21,,
1133,Success,BOB,Mumbai,11,UPI,2025-01-15,Thursday,March,12,,
1134,Failure,Kotak,Bengaluru,22,Net Banking,2025-02-11,Sunday,May,18,Invalid UPI ID,Net Banking
1135,Success,BOB,Kolkata,0,Net Banking,2025-02-02,Saturday,March,12,,
1136,Success,Kotak,Chennai,5,Card,2025-04-21,Saturday,June,9,,
1137,Success,Kotak,Bengaluru,19,UPI,2025-04-13,Tuesday,May,21,,
1138,Success,HDFC,Hyderabad,7,UPI,2025-06-17,Saturday,February,12,,
1139,Success,BOB,Hyderabad,13,Card,2025-01-27,Saturday,June,9,,
1140,Success,ICICI,Kolkata,15,UPI,2025-02-11,Tuesday,March,9,,
1141,Success,ICICI,Bengaluru,7,Card,2025-03-14,Sunday,May,18,,
1142,Failure,Kotak,Hyderabad,15,UPI,2025-04-26,Sunday,April,21,Bank Server Down,UPI
1143,Success,AXIS,Chennai,16,UPI,2025-04-20,Tuesday,June,9,,
1144,Failure,Kotak,Mumbai,9,Card,2025-05-18,Tuesday,April,9,Insufficient Balance,Card
1145,Success,ICICI,Kolkata,18,Wallet,2025-05-21,Sunday,May,18,,
1146,Success,SBI,Delhi,4,Wallet,2025-04-11,Saturday,January,21,,
1147,Failure,ICICI,Kolkata,15,UPI,2025-06-02,Tuesday,January,12,Daily Limit Exceeded,UPI
1148,Success,AXIS,Hyderabad,18,Net Banking,2025-04-11,Tuesday,June,18,,
1149,Failure,AXIS,Delhi,8,UPI,2025-01-02,Thursday,April,12,Invalid UPI ID,UPI
1150,Success,SBI,Bengaluru,6,Wallet,2025-06-17,Sunday,March,21,,
1151,Success,AXIS,Pune,23,Net Banking,2025-03-20,Wednesday,March,12,,
1152,Success,BOB,Pune,1,Wallet,2025-01-02,Tuesday,June,21,,
1153,Success,PNB,Bengaluru,15,Wallet,2025-04-01,Friday,June,12,,
1154,Failure,HDFC,Pune,0,Card,2025-01-25,Sunday,March,21,Bank Server Down,Card
1155,Success,AXIS,Kolkata,3,Wallet,2025-03-09,Sunday,April,12,,
1156,Failure,BOB,Hyderabad,16,Wallet,2025-02-11,Wednesday,June,18,Insufficient Balance,Wallet
1157,Success,AXIS,Pune,2,Wallet,2025-01-01,Saturday,March,21,,
1158,Success,AXIS,Chennai,15,UPI,2025-03-11,Tuesday,January,12,,
1159,Failure,SBI,Bengaluru,6,Card,2025-01-27,Saturday,April,12,Invalid UPI ID,Card
1160,Failure,AXIS,Kolkata,18,Net Banking,2025-03-02,Tuesday,February,18,Wrong PIN,Net Banking
1161,Success,SBI,Pune,8,UPI,2025-04-22,Thursday,May,21,,
1162,Success,PNB,Delhi,22,Net Banking,2025-06-28,Wednesday,May,9,,
1163,Success,AXIS,Kolkata,1,UPI,2025-02-19,Thursday,April,18,,
1164,Success,SBI,Bengaluru,15,Wallet,2025-04-17,Thursday,January,12,,
1165,Success,HDFC,Bengaluru,20,Wallet,2025-06-15,Sunday,June,9,,
1166,Success,AXIS,Chennai,20,Wallet,2025-04-18,Monday,February,21,,
1167,Success,BOB,Kolkata,1,Net Banking,2025-04-20,Saturday,May,21,,
1168,Failure,PNB,Pune,18,Card,2025-02-08,Tuesday,February,18,Insufficient Balance,Card
1169,Success,HDFC,Pune,2,UPI,2025-05-15,Friday,May,12,,
1170,Success,BOB,Mumbai,12,Wallet,2025-03-01,Wednesday,April,12,,
1171,Success,SBI,Chennai,15,UPI,2025-04-19,Friday,April,9,,
1172,Success,SBI,Kolkata,9,UPI,2025-02-25,Thursday,May,9,,
1173,Success,BOB,Kolkata,7,Wallet,2025-01-22,Friday,March,21,,
1174,Success,AXIS,Mumbai,20,UPI,2025-02-05,Saturday,April,9,,
1175,Success,ICICI,Bengaluru,0,Wallet,2025-04-23,Thursday,March,21,,
1176,Success,PNB,Mumbai,7,UPI,2025-04-24,Saturday,February,12,,
1177,Success,SBI,Kolkata,10,Wallet,2025-05-06,Friday,June,18,,
1178,Success,Kotak,Mumbai,16,Net Banking,2025-02-08,Friday,March,21,,
1179,Success,ICICI,Bengaluru,13,Net Banking,2025-02-10,Monday,April,12,,
1180,Success,PNB,Pune,13,Net Banking,2025-01-23,Saturday,January,9,,
1181,Success,HDFC,Kolkata,3,UPI,2025-01-12,Wednesday,March,12,,
1182,Failure,ICICI,Bengaluru,13,Card,2025-04-25,Tuesday,May,18,Insufficient Balance,Card
1183,Success,HDFC,Kolkata,11,Wallet,2025-03-26,Friday,January,9,,
1184,Success,HDFC,Hyderabad,21,Wallet,2025-02-22,Tuesday,June,21,,
1185,Success,BOB,Chennai,21,Card,2025-03-12,Saturday,May,21,,
1186,Success,AXIS,Kolkata,21,Net Banking,2025-02-01,Tuesday,May,21,,
1187,Success,AXIS,Delhi,16,Wallet,2025-03-10,Saturday,February,21,,
1188,Success,BOB,Chennai,13,Card,2025-05-01,Wednesday,April,9,,
1189,Success,Kotak,Hyderabad,14,Net Banking,2025-04-09,Monday,April,9,,
1190,Success,SBI,Pune,16,Wallet,2025-04-09,Tuesday,June,12,,
1191,Success,PNB,Bengaluru,14,Net Banking,2025-05-26,Wednesday,June,12,,
1192,Success,SBI,Delhi,22,Net Banking,2025-06-05,Thursday,February,12,,
1193,Success,HDFC,Chennai,21,UPI,2025-03-11,Monday,February,21,,
1194,Success,BOB,Kolkata,6,Net Banking,2025-04-07,Wednesday,April,18,,
1195,Success,SBI,Chennai,18,Card,2025-03-27,Thursday,June,18,,
1196,Failure,ICICI,Bengaluru,18,Net Banking,2025-01-03,Wednesday,April,18,Daily Limit Exceeded,Net Banking
1197,Success,AXIS,Pune,12,Card,2025-03-23,Tuesday,April,12,,
1198,Success,BOB,Kolkata,14,UPI,2025-03-10,Wednesday,April,18,,
1199,Success,BOB,Pune,0,Wallet,2025-03-19,Wednesday,June,12,,
1200,Success,Kotak,Bengaluru,1,Net Banking,2025-03-10,Monday,June,18,,
1201,Success,PNB,Kolkata,20,Card,2025-05-26,Thursday,February,18,,
1202,Failure,PNB,Pune,5,UPI,2025-06-17,Sunday,April,9,Invalid UPI ID,UPI
1203,Success,AXIS,Pune,1,Wallet,2025-06-17,Monday,March,12,,
1204,Success,AXIS,Mumbai,8,Net Banking,2025-04-26,Friday,January,18,,
1205,Success,HDFC,Delhi,8,Wallet,2025-01-02,Wednesday,March,21,,
1206,Success,AXIS,Delhi,6,UPI,2025-05-18,Saturday,January,9,,
1207,Success,PNB,Hyderabad,10,UPI,2025-01-02,Thursday,April,12,,
1208,Success,PNB,Mumbai,17,UPI,2025-04-10,Wednesday,June,21,,
1209,Success,SBI,Hyderabad,8,Net Banking,2025-06-19,Thursday,March,9,,
1210,Success,PNB,Hyderabad,13,UPI,2025-04-26,Wednesday,June,21,,
1211,Success,BOB,Mumbai,21,UPI,2025-03-07,Friday,May,21,,
1212,Success,ICICI,Mumbai,19,UPI,2025-03-09,Thursday,June,18,,
1213,Success,Kotak,Delhi,9,Net Banking,2025-06-12,Wednesday,January,9,,
1214,Success,BOB,Mumbai,15,Net Banking,2025-05-10,Sunday,April,9,,
1215,Success,Kotak,Delhi,5,Card,2025-01-06,Wednesday,February,18,,
1216,Success,AXIS,Hyderabad,16,Wallet,2025-02-09,Thursday,February,21,,
1217,Success,Kotak,Kolkata,17,UPI,2025-01-25,Sunday,January,18,,
1218,Success,SBI,Delhi,10,Card,2025-04-02,Wednesday,June,12,,
1219,Failure,PNB,Chennai,10,Net Banking,2025-02-19,Thursday,March,18,Daily Limit Exceeded,Net Banking
1220,Success,SBI,Delhi,23,UPI,2025-04-11,Monday,March,9,,
1221,Success,ICICI,Hyderabad,20,Wallet,2025-03-03,Saturday,February,9,,
1222,Success,Kotak,Delhi,22,Card,2025-01-05,Wednesday,April,9,,
1223,Success,Kotak,Chennai,1,Net Banking,2025-05-28,Saturday,March,9,,
1224,Success,BOB,Pune,19,Net Banking,2025-03-08,Tuesday,January,12,,
1225,Failure,AXIS,Bengaluru,13,Card,2025-05-18,Wednesday,February,12,Daily Limit Exceeded,Card
1226,Success,AXIS,Chennai,8,UPI,2025-03-12,Thursday,June,18,,
1227,Failure,PNB,Kolkata,23,Wallet,2025-03-08,Sunday,April,12,Invalid UPI ID,Wallet
1228,Success,SBI,Hyderabad,23,Net Banking,2025-05-02,Wednesday,February,12,,
1229,Success,ICICI,Mumbai,17,UPI,2025-01-06,Saturday,March,9,,
1230,Success,SBI,Hyderabad,18,Net Banking,2025-05-15,Wednesday,February,18,,
1231,Success,SBI,Delhi,18,Card,2025-05-02,Saturday,January,18,,
1232,Success,PNB,Mumbai,13,Wallet,2025-01-04,Monday,March,18,,
1233,Success,Kotak,Kolkata,14,Card,2025-04-20,Thursday,January,9,,
1234,Success,AXIS,Pune,21,UPI,2025-06-11,Thursday,March,21,,
1235,Success,Kotak,Pune,13,UPI,2025-02-10,Wednesday,February,9,,
1236,Success,ICICI,Mumbai,18,Card,2025-04-21,Sunday,April,18,,
1237,Success,BOB,Bengaluru,22,Card,2025-05-06,Wednesday,March,18,,
1238,Success,SBI,Bengaluru,5,Wallet,2025-01-07,Monday,February,18,,
1239,Success,HDFC,Bengaluru,10,Net Banking,2025-03-24,Tuesday,February,12,,
1240,Failure,Kotak,Bengaluru,16,UPI,2025-05-25,Friday,March,9,Bank Server Down,UPI
1241,Failure,Kotak,Delhi,8,Card,2025-05-27,Friday,March,9,Bank Server Down,Card
1242,Success,ICICI,Chennai,14,Wallet,2025-06-28,Sunday,May,18,,
1243,Success,AXIS,Delhi,17,Net Banking,2025-01-23,Wednesday,January,9,,
1244,Success,AXIS,Hyderabad,14,Net Banking,2025-03-21,Saturday,April,12,,
1245,Success,PNB,Chennai,10,Card,2025-01-22,Tuesday,June,21,,
1246,Success,HDFC,Pune,23,Card,2025-02-20,Thursday,June,21,,
1247,Success,BOB,Chennai,11,Card,2025-03-24,Tuesday,June,18,,
1248,Success,ICICI,Mumbai,13,UPI,2025-04-22,Thursday,January,18,,
1249,Success,SBI,Chennai,1,Card,2025-03-06,Wednesday,March,12,,
1250,Success,BOB,Hyderabad,7,UPI,2025-01-06,Monday,March,21,,
1251,Success,AXIS,Pune,17,Card,2025-01-21,Friday,February,18,,
1252,Success,AXIS,Delhi,2,Wallet,2025-03-24,Monday,March,9,,
1253,Success,AXIS,Delhi,6,UPI,2025-01-13,Thursday,May,12,,
1254,Success,BOB,Bengaluru,12,Net Banking,2025-04-07,Saturday,April,12,,
1255,Success,HDFC,Chennai,2,UPI,2025-03-02,Tuesday,February,18,,
1256,Success,HDFC,Kolkata,22,Card,2025-04-12,Thursday,February,18,,
1257,Failure,ICICI,Hyderabad,3,Net Banking,2025-04-08,Thursday,February,12,Wrong PIN,Net Banking
1258,Success,ICICI,Pune,2,Net Banking,2025-04-20,Monday,May,12,,
1259,Success,HDFC,Mumbai,7,UPI,2025-03-06,Friday,April,9,,
1260,Success,Kotak,Pune,1,Net Banking,2025-05-20,Thursday,February,21,,
1261,Success,HDFC,Chennai,7,Net Banking,2025-06-27,Tuesday,March,9,,
1262,Success,SBI,Chennai,16,Wallet,2025-06-12,Wednesday,May,21,,
1263,Success,Kotak,Chennai,19,Wallet,2025-03-28,Wednesday,January,18,,
1264,Success,HDFC,Delhi,6,Net Banking,2025-01-24,Monday,June,18,,
1265,Success,ICICI,Kolkata,3,UPI,2025-05-10,Thursday,April,21,,
1266,Success,SBI,Delhi,8,Wallet,2025-05-26,Sunday,May,21,,
1267,Success,HDFC,Bengaluru,13,UPI,2025-01-16,Wednesday,June,18,,
1268,Success,PNB,Kolkata,13,Wallet,2025-05-08,Saturday,May,12,,
1269,Success,AXIS,Chennai,11,Net Banking,2025-05-03,Monday,April,12,,
1270,Success,HDFC,Hyderabad,4,Card,2025-03-21,Wednesday,March,9,,
1271,Success,HDFC,Delhi,15,Net Banking,2025-05-15,Saturday,May,9,,
1272,Success,BOB,Delhi,18,UPI,2025-05-18,Saturday,May,18,,
1273,Success,PNB,Chennai,6,Card,2025-01-27,Monday,June,9,,
1274,Success,SBI,Hyderabad,19,Net Banking,2025-02-23,Monday,February,18,,
1275,Success,BOB,Kolkata,17,UPI,2025-04-27,Wednesday,April,9,,
1276,Success,HDFC,Chennai,0,UPI,2025-01-20,Tuesday,January,18,,
1277,Success,PNB,Delhi,7,UPI,2025-01-24,Sunday,March,18,,
1278,Success,SBI,Mumbai,16,UPI,2025-03-26,Wednesday,March,21,,
1279,Failure,BOB,Bengaluru,5,UPI,2025-03-01,Sunday,June,9,Invalid UPI ID,UPI
1280,Success,HDFC,Bengaluru,0,Card,2025-03-06,Friday,January,12,,
1281,Failure,PNB,Mumbai,11,UPI,2025-05-14,Saturday,May,18,Wrong PIN,UPI
1282,Success,PNB,Hyderabad,4,UPI,2025-04-18,Friday,March,18,,
1283,Failure,AXIS,Pune,9,UPI,2025-02-19,Sunday,March,9,Wrong PIN,UPI
1284,Success,ICICI,Mumbai,5,Wallet,2025-02-19,Saturday,May,21,,
1285,Success,BOB,Chennai,3,Net Banking,2025-01-28,Thursday,April,21,,
1286,Success,SBI,Delhi,6,Net Banking,2025-03-17,Wednesday,June,12,,
1287,Success,SBI,Bengaluru,12,Wallet,2025-02-08,Thursday,March,12,,
1288,Failure,BOB,Hyderabad,3,UPI,2025-04-03,Friday,February,21,Bank Server Down,UPI
1289,Success,PNB,Mumbai,8,Wallet,2025-04-11,Friday,May,9,,
1290,Success,PNB,Delhi,17,Wallet,2025-02-08,Tuesday,January,18,,
1291,Success,AXIS,Mumbai,5,UPI,2025-03-14,Wednesday,January,21,,
1292,Success,AXIS,Kolkata,0,Card,2025-01-01,Monday,January,12,,
1293,Success,ICICI,Hyderabad,16,Net Banking,2025-01-12,Monday,May,12,,
1294,Success,PNB,Delhi,11,UPI,2025-03-23,Monday,June,18,,
1295,Success,PNB,Hyderabad,1,Wallet,2025-02-13,Saturday,March,9,,
1296,Success,SBI,Chennai,7,Card,2025-02-10,Friday,January,9,,
1297,Success,Kotak,Bengaluru,7,UPI,2025-03-22,Thursday,April,12,,
1298,Success,HDFC,Mumbai,5,UPI,2025-02-22,Tuesday,April,12,,
1299,Success,AXIS,Pune,14,UPI,2025-05-02,Monday,April,12,,
1300,Success,SBI,Chennai,15,UPI,2025-03-26,Saturday,April,21,,
1301,Success,Kotak,Pune,0,Card,2025-01-21,Wednesday,April,21,,
1302,Failure,BOB,Bengaluru,3,Net Banking,2025-04-12,Wednesday,March,9,Daily Limit Exceeded,Net Banking
1303,Success,AXIS,Kolkata,15,Card,2025-03-06,Friday,April,21,,
1304,Success,PNB,Kolkata,18,Wallet,2025-03-22,Sunday,May,18,,
1305,Success,ICICI,Pune,22,Card,2025-04-17,Wednesday,March,12,,
1306,Success,HDFC,Pune,6,Net Banking,2025-06-11,Sunday,May,12,,
1307,Success,Kotak,Chennai,9,Card,2025-06-14,Tuesday,April,9,,
1308,Success,ICICI,Kolkata,10,UPI,2025-04-24,Thursday,May,21,,
1309,Success,ICICI,Hyderabad,0,UPI,2025-01-16,Tuesday,March,21,,
1310,Success,HDFC,Pune,22,UPI,2025-02-28,Thursday,January,21,,
1311,Success,AXIS,Chennai,2,Wallet,2025-04-17,Sunday,January,12,,
1312,Success,AXIS,Pune,10,Net Banking,2025-04-23,Monday,June,21,,
1313,Success,AXIS,Kolkata,20,UPI,2025-01-27,Wednesday,April,18,,
1314,Success,AXIS,Delhi,5,UPI,2025-06-15,Tuesday,January,18,,
1315,Success,AXIS,Delhi,5,Card,2025-05-11,Friday,June,12,,
1316,Success,AXIS,Mumbai,6,Net Banking,2025-05-15,Monday,March,18,,
1317,Success,SBI,Bengaluru,7,Card,2025-02-02,Friday,January,12,,
1318,Failure,SBI,Chennai,6,Wallet,2025-01-18,Monday,February,18,Bank Server Down,Wallet
1319,Success,HDFC,Kolkata,19,Card,2025-02-12,Friday,February,9,,
1320,Success,HDFC,Mumbai,16,UPI,2025-01-04,Monday,May,9,,
1321,Success,ICICI,Pune,23,Card,2025-03-04,Monday,May,18,,
1322,Failure,ICICI,Mumbai,15,UPI,2025-05-10,Sunday,May,21,Network Issue,UPI
1323,Failure,PNB,Kolkata,3,UPI,2025-01-04,Thursday,February,9,Daily Limit Exceeded,UPI
1324,Success,HDFC,Pune,11,UPI,2025-02-02,Sunday,January,12,,
1325,Success,Kotak,Hyderabad,20,Net Banking,2025-04-25,Monday,January,12,,
1326,Success,Kotak,Kolkata,13,Wallet,2025-01-02,Friday,January,21,,
1327,Success,AXIS,Hyderabad,19,Card,2025-04-07,Tuesday,February,12,,
1328,Success,SBI,Bengaluru,10,Card,2025-02-11,Wednesday,April,21,,
1329,Success,HDFC,Hyderabad,0,Card,2025-04-22,Wednesday,June,21,,
1330,Failure,SBI,Delhi,5,Net Banking,2025-01-18,Thursday,January,12,Daily Limit Exceeded,Net Banking
1331,Success,AXIS,Chennai,21,Wallet,2025-02-27,Thursday,June,21,,
1332,Success,BOB,Mumbai,8,UPI,2025-06-03,Tuesday,March,9,,
1333,Success,HDFC,Pune,12,Net Banking,2025-02-21,Friday,February,12,,
1334,Failure,Kotak,Chennai,15,UPI,2025-03-06,Wednesday,February,21,Invalid UPI ID,UPI
1335,Failure,PNB,Kolkata,16,Card,2025-01-12,Monday,June,9,Daily Limit Exceeded,Card
1336,Success,Kotak,Chennai,15,Net Banking,2025-01-01,Wednesday,April,21,,
1337,Failure,HDFC,Hyderabad,0,Net Banking,2025-02-16,Friday,June,21,Bank Server Down,Net Banking
1338,Success,AXIS,Delhi,16,UPI,2025-06-23,Monday,February,18,,
1339,Success,ICICI,Chennai,16,Wallet,2025-02-01,Wednesday,May,21,,
1340,Success,BOB,Chennai,21,Wallet,2025-03-05,Friday,April,21,,
1341,Failure,PNB,Pune,8,UPI,2025-01-04,Sunday,January,21,Bank Server Down,UPI
1342,Success,AXIS,Pune,1,Net Banking,2025-06-04,Saturday,February,21,,
1343,Success,ICICI,Bengaluru,3,Card,2025-01-15,Thursday,January,21,,
1344,Success,PNB,Bengaluru,12,Net Banking,2025-01-23,Friday,April,12,,
1345,Success,PNB,Bengaluru,1,Wallet,2025-05-09,Saturday,February,21,,
1346,Failure,HDFC,Delhi,4,Wallet,2025-06-20,Sunday,March,21,Bank Server Down,Wallet
1347,Success,Kotak,Mumbai,19,Card,2025-05-16,Tuesday,April,18,,
1348,Success,ICICI,Bengaluru,17,UPI,2025-02-17,Sunday,April,9,,
1349,Success,Kotak,Mumbai,4,Net Banking,2025-05-27,Saturday,June,9,,
1350,Success,PNB,Kolkata,12,Net Banking,2025-06-12,Saturday,May,12,,
1351,Success,ICICI,Bengaluru,8,Wallet,2025-04-20,Sunday,January,12,,
1352,Success,AXIS,Delhi,13,Net Banking,2025-02-27,Friday,May,21,,
1353,Success,PNB,Mumbai,13,Wallet,2025-05-26,Tuesday,March,21,,
